text_number,language,url,timestamp,source,question_score
5174,en,https://apple.stackexchange.com/questions/17453,2023/3/29,stackexchange,2
5175,en,https://apple.stackexchange.com/questions/17454,2023/3/29,stackexchange,3
5176,en,https://apple.stackexchange.com/questions/17455,2023/3/29,stackexchange,3
5177,en,https://apple.stackexchange.com/questions/17456,2023/3/29,stackexchange,1
5178,en,https://apple.stackexchange.com/questions/17459,2023/3/29,stackexchange,0
5179,en,https://apple.stackexchange.com/questions/17470,2023/3/29,stackexchange,0
5180,en,https://apple.stackexchange.com/questions/17475,2023/3/29,stackexchange,1
5181,en,https://apple.stackexchange.com/questions/17476,2023/3/29,stackexchange,19
5182,en,https://apple.stackexchange.com/questions/17481,2023/3/29,stackexchange,1
5183,en,https://apple.stackexchange.com/questions/17483,2023/3/29,stackexchange,0
5184,en,https://apple.stackexchange.com/questions/17484,2023/3/29,stackexchange,2
5185,en,https://apple.stackexchange.com/questions/17487,2023/3/29,stackexchange,2
5186,en,https://apple.stackexchange.com/questions/17489,2023/3/29,stackexchange,6
5187,en,https://apple.stackexchange.com/questions/17491,2023/3/29,stackexchange,4
5188,en,https://apple.stackexchange.com/questions/17493,2023/3/29,stackexchange,2
5189,en,https://apple.stackexchange.com/questions/17494,2023/3/29,stackexchange,0
5190,en,https://apple.stackexchange.com/questions/17496,2023/3/29,stackexchange,1
5191,en,https://apple.stackexchange.com/questions/17497,2023/3/29,stackexchange,2
5192,en,https://apple.stackexchange.com/questions/17498,2023/3/29,stackexchange,4
5193,en,https://apple.stackexchange.com/questions/17499,2023/3/29,stackexchange,6
5194,en,https://apple.stackexchange.com/questions/17520,2023/3/29,stackexchange,1
5195,en,https://apple.stackexchange.com/questions/17524,2023/3/29,stackexchange,1
5196,en,https://apple.stackexchange.com/questions/17527,2023/3/29,stackexchange,1
5197,en,https://apple.stackexchange.com/questions/17528,2023/3/29,stackexchange,3
5198,en,https://apple.stackexchange.com/questions/17531,2023/3/29,stackexchange,4
5199,en,https://apple.stackexchange.com/questions/17533,2023/3/29,stackexchange,2
5200,en,https://apple.stackexchange.com/questions/17534,2023/3/29,stackexchange,2
5201,en,https://apple.stackexchange.com/questions/17538,2023/3/29,stackexchange,2
5202,en,https://apple.stackexchange.com/questions/17539,2023/3/29,stackexchange,6
5203,en,https://apple.stackexchange.com/questions/17545,2023/3/29,stackexchange,6
5204,en,https://apple.stackexchange.com/questions/17546,2023/3/29,stackexchange,1
5205,en,https://apple.stackexchange.com/questions/17549,2023/3/29,stackexchange,2
5206,en,https://apple.stackexchange.com/questions/17554,2023/3/29,stackexchange,2
5207,en,https://apple.stackexchange.com/questions/17557,2023/3/29,stackexchange,31
5208,en,https://apple.stackexchange.com/questions/17560,2023/3/29,stackexchange,1
5209,en,https://apple.stackexchange.com/questions/17561,2023/3/29,stackexchange,8
5210,en,https://apple.stackexchange.com/questions/17568,2023/3/29,stackexchange,1
5211,en,https://apple.stackexchange.com/questions/17570,2023/3/29,stackexchange,1
5212,en,https://apple.stackexchange.com/questions/17571,2023/3/29,stackexchange,4
5213,en,https://apple.stackexchange.com/questions/17575,2023/3/29,stackexchange,35
5214,en,https://apple.stackexchange.com/questions/17579,2023/3/29,stackexchange,0
5215,en,https://apple.stackexchange.com/questions/17582,2023/3/29,stackexchange,1
5216,en,https://apple.stackexchange.com/questions/17583,2023/3/29,stackexchange,2
5217,en,https://apple.stackexchange.com/questions/17584,2023/3/29,stackexchange,1
5218,en,https://apple.stackexchange.com/questions/17588,2023/3/29,stackexchange,2
5219,en,https://apple.stackexchange.com/questions/17598,2023/3/29,stackexchange,2
5220,en,https://apple.stackexchange.com/questions/17601,2023/3/29,stackexchange,2
5221,en,https://apple.stackexchange.com/questions/17602,2023/3/29,stackexchange,0
5222,en,https://apple.stackexchange.com/questions/17607,2023/3/29,stackexchange,5
5223,en,https://apple.stackexchange.com/questions/17611,2023/3/29,stackexchange,0
5224,en,https://apple.stackexchange.com/questions/17612,2023/3/29,stackexchange,5
5225,en,https://apple.stackexchange.com/questions/17615,2023/3/29,stackexchange,0
5226,en,https://apple.stackexchange.com/questions/17617,2023/3/29,stackexchange,5
5227,en,https://apple.stackexchange.com/questions/17620,2023/3/29,stackexchange,1
5228,en,https://apple.stackexchange.com/questions/17622,2023/3/29,stackexchange,80
5229,en,https://apple.stackexchange.com/questions/17633,2023/3/29,stackexchange,1
5230,en,https://apple.stackexchange.com/questions/17640,2023/3/29,stackexchange,0
5231,en,https://apple.stackexchange.com/questions/17642,2023/3/29,stackexchange,0
5232,en,https://apple.stackexchange.com/questions/17646,2023/3/29,stackexchange,-1
5233,en,https://apple.stackexchange.com/questions/17648,2023/3/29,stackexchange,0
5234,en,https://apple.stackexchange.com/questions/17651,2023/3/29,stackexchange,3
5235,en,https://apple.stackexchange.com/questions/17657,2023/3/29,stackexchange,1
5236,en,https://apple.stackexchange.com/questions/17658,2023/3/29,stackexchange,9
5237,en,https://apple.stackexchange.com/questions/17671,2023/3/29,stackexchange,0
5238,en,https://apple.stackexchange.com/questions/17674,2023/3/29,stackexchange,22
5239,en,https://apple.stackexchange.com/questions/17675,2023/3/29,stackexchange,5
5240,en,https://apple.stackexchange.com/questions/17676,2023/3/29,stackexchange,2
5241,en,https://apple.stackexchange.com/questions/17681,2023/3/29,stackexchange,4
5242,en,https://apple.stackexchange.com/questions/17682,2023/3/29,stackexchange,5
5243,en,https://apple.stackexchange.com/questions/17683,2023/3/29,stackexchange,1
5244,en,https://apple.stackexchange.com/questions/17686,2023/3/29,stackexchange,4
5245,en,https://apple.stackexchange.com/questions/17687,2023/3/29,stackexchange,5
5246,en,https://apple.stackexchange.com/questions/17688,2023/3/29,stackexchange,2
5247,en,https://apple.stackexchange.com/questions/17693,2023/3/29,stackexchange,1
5248,en,https://apple.stackexchange.com/questions/17694,2023/3/29,stackexchange,1
5249,en,https://apple.stackexchange.com/questions/17695,2023/3/29,stackexchange,3
5250,en,https://apple.stackexchange.com/questions/17708,2023/3/29,stackexchange,0
5251,en,https://apple.stackexchange.com/questions/17709,2023/3/29,stackexchange,6
5252,en,https://apple.stackexchange.com/questions/17710,2023/3/29,stackexchange,6
5253,en,https://apple.stackexchange.com/questions/17719,2023/3/29,stackexchange,9
5254,en,https://apple.stackexchange.com/questions/17721,2023/3/29,stackexchange,1
5255,en,https://apple.stackexchange.com/questions/17725,2023/3/29,stackexchange,4
5256,en,https://apple.stackexchange.com/questions/17727,2023/3/29,stackexchange,5
5257,en,https://apple.stackexchange.com/questions/17728,2023/3/29,stackexchange,4
5258,en,https://apple.stackexchange.com/questions/17734,2023/3/29,stackexchange,6
5259,en,https://apple.stackexchange.com/questions/17737,2023/3/29,stackexchange,4
5260,en,https://apple.stackexchange.com/questions/17739,2023/3/29,stackexchange,3
5261,en,https://apple.stackexchange.com/questions/17740,2023/3/29,stackexchange,2
5262,en,https://apple.stackexchange.com/questions/17741,2023/3/29,stackexchange,1
5263,en,https://apple.stackexchange.com/questions/17744,2023/3/29,stackexchange,6
5264,en,https://apple.stackexchange.com/questions/17749,2023/3/29,stackexchange,2
5265,en,https://apple.stackexchange.com/questions/17752,2023/3/29,stackexchange,0
5266,en,https://apple.stackexchange.com/questions/17754,2023/3/29,stackexchange,0
5267,en,https://apple.stackexchange.com/questions/17755,2023/3/29,stackexchange,4
5268,en,https://apple.stackexchange.com/questions/17756,2023/3/29,stackexchange,24
5269,en,https://apple.stackexchange.com/questions/17759,2023/3/29,stackexchange,180
5270,en,https://apple.stackexchange.com/questions/17761,2023/3/29,stackexchange,16
5271,en,https://apple.stackexchange.com/questions/17765,2023/3/29,stackexchange,18
5272,en,https://apple.stackexchange.com/questions/17766,2023/3/29,stackexchange,51
5273,en,https://apple.stackexchange.com/questions/17771,2023/3/29,stackexchange,3
5274,en,https://apple.stackexchange.com/questions/17781,2023/3/29,stackexchange,6
5275,en,https://apple.stackexchange.com/questions/17784,2023/3/29,stackexchange,1
5276,en,https://apple.stackexchange.com/questions/17794,2023/3/29,stackexchange,19
5277,en,https://apple.stackexchange.com/questions/17795,2023/3/29,stackexchange,4
5278,en,https://apple.stackexchange.com/questions/17797,2023/3/29,stackexchange,56
5279,en,https://apple.stackexchange.com/questions/17804,2023/3/29,stackexchange,8
5280,en,https://apple.stackexchange.com/questions/17809,2023/3/29,stackexchange,2
5281,en,https://apple.stackexchange.com/questions/17812,2023/3/29,stackexchange,10
5282,en,https://apple.stackexchange.com/questions/17813,2023/3/29,stackexchange,5
5283,en,https://apple.stackexchange.com/questions/17814,2023/3/29,stackexchange,11
5284,en,https://apple.stackexchange.com/questions/17816,2023/3/29,stackexchange,4
5285,en,https://apple.stackexchange.com/questions/17823,2023/3/29,stackexchange,14
5286,en,https://apple.stackexchange.com/questions/17824,2023/3/29,stackexchange,7
5287,en,https://apple.stackexchange.com/questions/17826,2023/3/29,stackexchange,2
5288,en,https://apple.stackexchange.com/questions/17827,2023/3/29,stackexchange,9
5289,en,https://apple.stackexchange.com/questions/17829,2023/3/29,stackexchange,0
5290,en,https://apple.stackexchange.com/questions/17832,2023/3/29,stackexchange,2
5291,en,https://apple.stackexchange.com/questions/17837,2023/3/29,stackexchange,1
5292,en,https://apple.stackexchange.com/questions/17841,2023/3/29,stackexchange,23
5293,en,https://apple.stackexchange.com/questions/17845,2023/3/29,stackexchange,7
5294,en,https://apple.stackexchange.com/questions/17849,2023/3/29,stackexchange,3
5295,en,https://apple.stackexchange.com/questions/17850,2023/3/29,stackexchange,0
5296,en,https://apple.stackexchange.com/questions/17854,2023/3/29,stackexchange,9
5297,en,https://apple.stackexchange.com/questions/17855,2023/3/29,stackexchange,1
5298,en,https://apple.stackexchange.com/questions/17860,2023/3/29,stackexchange,4
5299,en,https://apple.stackexchange.com/questions/17861,2023/3/29,stackexchange,1
5300,en,https://apple.stackexchange.com/questions/17863,2023/3/29,stackexchange,19
5301,en,https://apple.stackexchange.com/questions/17868,2023/3/29,stackexchange,3
5302,en,https://apple.stackexchange.com/questions/17869,2023/3/29,stackexchange,2
5303,en,https://apple.stackexchange.com/questions/17876,2023/3/29,stackexchange,2
5304,en,https://apple.stackexchange.com/questions/17882,2023/3/29,stackexchange,2
5305,en,https://apple.stackexchange.com/questions/17884,2023/3/29,stackexchange,31
5306,en,https://apple.stackexchange.com/questions/17889,2023/3/29,stackexchange,17
5307,en,https://apple.stackexchange.com/questions/17895,2023/3/29,stackexchange,2
5308,en,https://apple.stackexchange.com/questions/17897,2023/3/29,stackexchange,3
5309,en,https://apple.stackexchange.com/questions/17901,2023/3/29,stackexchange,11
5310,en,https://apple.stackexchange.com/questions/17902,2023/3/29,stackexchange,3
5311,en,https://apple.stackexchange.com/questions/17905,2023/3/29,stackexchange,2
5312,en,https://apple.stackexchange.com/questions/17906,2023/3/29,stackexchange,15
5313,en,https://apple.stackexchange.com/questions/17910,2023/3/29,stackexchange,14
5314,en,https://apple.stackexchange.com/questions/17917,2023/3/29,stackexchange,0
5315,en,https://apple.stackexchange.com/questions/17922,2023/3/29,stackexchange,0
5316,en,https://apple.stackexchange.com/questions/17923,2023/3/29,stackexchange,6
5317,en,https://apple.stackexchange.com/questions/17924,2023/3/29,stackexchange,6
5318,en,https://apple.stackexchange.com/questions/17929,2023/3/29,stackexchange,342
5319,en,https://apple.stackexchange.com/questions/17930,2023/3/29,stackexchange,4
5320,en,https://apple.stackexchange.com/questions/17931,2023/3/29,stackexchange,-1
5321,en,https://apple.stackexchange.com/questions/17933,2023/3/29,stackexchange,1
5322,en,https://apple.stackexchange.com/questions/17936,2023/3/29,stackexchange,3
5323,en,https://apple.stackexchange.com/questions/17937,2023/3/29,stackexchange,15
5324,en,https://apple.stackexchange.com/questions/17941,2023/3/29,stackexchange,51
5325,en,https://apple.stackexchange.com/questions/17944,2023/3/29,stackexchange,10
5326,en,https://apple.stackexchange.com/questions/17945,2023/3/29,stackexchange,26
5327,en,https://apple.stackexchange.com/questions/17946,2023/3/29,stackexchange,1
5328,en,https://apple.stackexchange.com/questions/17948,2023/3/29,stackexchange,3
5329,en,https://apple.stackexchange.com/questions/17949,2023/3/29,stackexchange,2
5330,en,https://apple.stackexchange.com/questions/17950,2023/3/29,stackexchange,4
5331,en,https://apple.stackexchange.com/questions/17957,2023/3/29,stackexchange,2
5332,en,https://apple.stackexchange.com/questions/17960,2023/3/29,stackexchange,25
5333,en,https://apple.stackexchange.com/questions/17961,2023/3/29,stackexchange,2
5334,en,https://apple.stackexchange.com/questions/17962,2023/3/29,stackexchange,1
5335,en,https://apple.stackexchange.com/questions/17964,2023/3/29,stackexchange,2
5336,en,https://apple.stackexchange.com/questions/17966,2023/3/29,stackexchange,29
5337,en,https://apple.stackexchange.com/questions/17968,2023/3/29,stackexchange,6
5338,en,https://apple.stackexchange.com/questions/17975,2023/3/29,stackexchange,2
5339,en,https://apple.stackexchange.com/questions/17977,2023/3/29,stackexchange,7
5340,en,https://apple.stackexchange.com/questions/17979,2023/3/29,stackexchange,0
5341,en,https://apple.stackexchange.com/questions/17980,2023/3/29,stackexchange,10
5342,en,https://apple.stackexchange.com/questions/17982,2023/3/29,stackexchange,6
5343,en,https://apple.stackexchange.com/questions/17984,2023/3/29,stackexchange,2
5344,en,https://apple.stackexchange.com/questions/17985,2023/3/29,stackexchange,34
5345,en,https://apple.stackexchange.com/questions/17986,2023/3/29,stackexchange,6
5346,en,https://apple.stackexchange.com/questions/17987,2023/3/29,stackexchange,5
5347,en,https://apple.stackexchange.com/questions/17994,2023/3/29,stackexchange,6
5348,en,https://apple.stackexchange.com/questions/17995,2023/3/29,stackexchange,7
5349,en,https://apple.stackexchange.com/questions/18001,2023/3/29,stackexchange,11
5350,en,https://apple.stackexchange.com/questions/18002,2023/3/29,stackexchange,2
5351,en,https://apple.stackexchange.com/questions/18005,2023/3/29,stackexchange,2
5352,en,https://apple.stackexchange.com/questions/18010,2023/3/29,stackexchange,4
5353,en,https://apple.stackexchange.com/questions/18013,2023/3/29,stackexchange,7
5354,en,https://apple.stackexchange.com/questions/18014,2023/3/29,stackexchange,2
5355,en,https://apple.stackexchange.com/questions/18016,2023/3/29,stackexchange,62
5356,en,https://apple.stackexchange.com/questions/18017,2023/3/29,stackexchange,5
5357,en,https://apple.stackexchange.com/questions/18018,2023/3/29,stackexchange,0
5358,en,https://apple.stackexchange.com/questions/18025,2023/3/29,stackexchange,3
5359,en,https://apple.stackexchange.com/questions/18029,2023/3/29,stackexchange,58
5360,en,https://apple.stackexchange.com/questions/18037,2023/3/29,stackexchange,100
5361,en,https://apple.stackexchange.com/questions/18042,2023/3/29,stackexchange,1
5362,en,https://apple.stackexchange.com/questions/18043,2023/3/29,stackexchange,125
5363,en,https://apple.stackexchange.com/questions/18047,2023/3/29,stackexchange,29
5364,en,https://apple.stackexchange.com/questions/18049,2023/3/29,stackexchange,56
5365,en,https://apple.stackexchange.com/questions/18050,2023/3/29,stackexchange,10
5366,en,https://apple.stackexchange.com/questions/18055,2023/3/29,stackexchange,8
5367,en,https://apple.stackexchange.com/questions/18056,2023/3/29,stackexchange,2
5368,en,https://apple.stackexchange.com/questions/18058,2023/3/29,stackexchange,1
5369,en,https://apple.stackexchange.com/questions/18063,2023/3/29,stackexchange,1
5370,en,https://apple.stackexchange.com/questions/18065,2023/3/29,stackexchange,0
5371,en,https://apple.stackexchange.com/questions/18067,2023/3/29,stackexchange,12
5372,en,https://apple.stackexchange.com/questions/18076,2023/3/29,stackexchange,1
5373,en,https://apple.stackexchange.com/questions/18082,2023/3/29,stackexchange,1
5374,en,https://apple.stackexchange.com/questions/18083,2023/3/29,stackexchange,11
5375,en,https://apple.stackexchange.com/questions/18085,2023/3/29,stackexchange,2
5376,en,https://apple.stackexchange.com/questions/18089,2023/3/29,stackexchange,8
5377,en,https://apple.stackexchange.com/questions/18090,2023/3/29,stackexchange,6
5378,en,https://apple.stackexchange.com/questions/18098,2023/3/29,stackexchange,4
5379,en,https://apple.stackexchange.com/questions/18100,2023/3/29,stackexchange,13
5380,en,https://apple.stackexchange.com/questions/18101,2023/3/29,stackexchange,4
5381,en,https://apple.stackexchange.com/questions/18104,2023/3/29,stackexchange,6
5382,en,https://apple.stackexchange.com/questions/18105,2023/3/29,stackexchange,5
5383,en,https://apple.stackexchange.com/questions/18106,2023/3/29,stackexchange,14
5384,en,https://apple.stackexchange.com/questions/18107,2023/3/29,stackexchange,0
5385,en,https://apple.stackexchange.com/questions/18108,2023/3/29,stackexchange,23
5386,en,https://apple.stackexchange.com/questions/18109,2023/3/29,stackexchange,3
5387,en,https://apple.stackexchange.com/questions/18112,2023/3/29,stackexchange,1
5388,en,https://apple.stackexchange.com/questions/18115,2023/3/29,stackexchange,0
5389,en,https://apple.stackexchange.com/questions/18118,2023/3/29,stackexchange,2
5390,en,https://apple.stackexchange.com/questions/18121,2023/3/29,stackexchange,3
5391,en,https://apple.stackexchange.com/questions/18125,2023/3/29,stackexchange,8
5392,en,https://apple.stackexchange.com/questions/18127,2023/3/29,stackexchange,16
5393,en,https://apple.stackexchange.com/questions/18128,2023/3/29,stackexchange,8
5394,en,https://apple.stackexchange.com/questions/18129,2023/3/29,stackexchange,5
5395,en,https://apple.stackexchange.com/questions/18142,2023/3/29,stackexchange,4
5396,en,https://apple.stackexchange.com/questions/18143,2023/3/29,stackexchange,7
5397,en,https://apple.stackexchange.com/questions/18144,2023/3/29,stackexchange,5
5398,en,https://apple.stackexchange.com/questions/18149,2023/3/29,stackexchange,1
5399,en,https://apple.stackexchange.com/questions/18150,2023/3/29,stackexchange,7
5400,en,https://apple.stackexchange.com/questions/18152,2023/3/29,stackexchange,19
5401,en,https://apple.stackexchange.com/questions/18154,2023/3/29,stackexchange,0
5402,en,https://apple.stackexchange.com/questions/18160,2023/3/29,stackexchange,30
5403,en,https://apple.stackexchange.com/questions/18164,2023/3/29,stackexchange,4
5404,en,https://apple.stackexchange.com/questions/18170,2023/3/29,stackexchange,1
5405,en,https://apple.stackexchange.com/questions/18172,2023/3/29,stackexchange,3
5406,en,https://apple.stackexchange.com/questions/18180,2023/3/29,stackexchange,3
5407,en,https://apple.stackexchange.com/questions/18182,2023/3/29,stackexchange,0
5408,en,https://apple.stackexchange.com/questions/18186,2023/3/29,stackexchange,2
5409,en,https://apple.stackexchange.com/questions/18187,2023/3/29,stackexchange,37
5410,en,https://apple.stackexchange.com/questions/18189,2023/3/29,stackexchange,0
5411,en,https://apple.stackexchange.com/questions/18194,2023/3/29,stackexchange,2
5412,en,https://apple.stackexchange.com/questions/18195,2023/3/29,stackexchange,5
5413,en,https://apple.stackexchange.com/questions/18196,2023/3/29,stackexchange,3
5414,en,https://apple.stackexchange.com/questions/18199,2023/3/29,stackexchange,1
5415,en,https://apple.stackexchange.com/questions/18205,2023/3/29,stackexchange,8
5416,en,https://apple.stackexchange.com/questions/18211,2023/3/29,stackexchange,1
5417,en,https://apple.stackexchange.com/questions/18213,2023/3/29,stackexchange,24
5418,en,https://apple.stackexchange.com/questions/18215,2023/3/29,stackexchange,8
5419,en,https://apple.stackexchange.com/questions/18216,2023/3/29,stackexchange,9
5420,en,https://apple.stackexchange.com/questions/18217,2023/3/29,stackexchange,3
5421,en,https://apple.stackexchange.com/questions/18218,2023/3/29,stackexchange,14
5422,en,https://apple.stackexchange.com/questions/18221,2023/3/29,stackexchange,1
5423,en,https://apple.stackexchange.com/questions/18222,2023/3/29,stackexchange,1
5424,en,https://apple.stackexchange.com/questions/18234,2023/3/29,stackexchange,3
5425,en,https://apple.stackexchange.com/questions/18238,2023/3/29,stackexchange,6
5426,en,https://apple.stackexchange.com/questions/18239,2023/3/29,stackexchange,7
5427,en,https://apple.stackexchange.com/questions/18241,2023/3/29,stackexchange,3
5428,en,https://apple.stackexchange.com/questions/18243,2023/3/29,stackexchange,6
5429,en,https://apple.stackexchange.com/questions/18245,2023/3/29,stackexchange,2
5430,en,https://apple.stackexchange.com/questions/18252,2023/3/29,stackexchange,3
5431,en,https://apple.stackexchange.com/questions/18254,2023/3/29,stackexchange,1
5432,en,https://apple.stackexchange.com/questions/18256,2023/3/29,stackexchange,5
5433,en,https://apple.stackexchange.com/questions/18260,2023/3/29,stackexchange,6
5434,en,https://apple.stackexchange.com/questions/18262,2023/3/29,stackexchange,64
5435,en,https://apple.stackexchange.com/questions/18263,2023/3/29,stackexchange,1
5436,en,https://apple.stackexchange.com/questions/18266,2023/3/29,stackexchange,4
5437,en,https://apple.stackexchange.com/questions/18269,2023/3/29,stackexchange,5
5438,en,https://apple.stackexchange.com/questions/18272,2023/3/29,stackexchange,2
5439,en,https://apple.stackexchange.com/questions/18273,2023/3/29,stackexchange,10
5440,en,https://apple.stackexchange.com/questions/18282,2023/3/29,stackexchange,0
5441,en,https://apple.stackexchange.com/questions/18289,2023/3/29,stackexchange,5
5442,en,https://apple.stackexchange.com/questions/18291,2023/3/29,stackexchange,1
5443,en,https://apple.stackexchange.com/questions/18298,2023/3/29,stackexchange,1
5444,en,https://apple.stackexchange.com/questions/18301,2023/3/29,stackexchange,0
5445,en,https://apple.stackexchange.com/questions/18302,2023/3/29,stackexchange,1
5446,en,https://apple.stackexchange.com/questions/18306,2023/3/29,stackexchange,6
5447,en,https://apple.stackexchange.com/questions/18307,2023/3/29,stackexchange,4
5448,en,https://apple.stackexchange.com/questions/18311,2023/3/29,stackexchange,1
5449,en,https://apple.stackexchange.com/questions/18312,2023/3/29,stackexchange,0
5450,en,https://apple.stackexchange.com/questions/18314,2023/3/29,stackexchange,2
5451,en,https://apple.stackexchange.com/questions/18318,2023/3/29,stackexchange,2
5452,en,https://apple.stackexchange.com/questions/18328,2023/3/29,stackexchange,12
5453,en,https://apple.stackexchange.com/questions/18335,2023/3/29,stackexchange,6
5454,en,https://apple.stackexchange.com/questions/18337,2023/3/29,stackexchange,6
5455,en,https://apple.stackexchange.com/questions/18338,2023/3/29,stackexchange,1
5456,en,https://apple.stackexchange.com/questions/18348,2023/3/29,stackexchange,3
5457,en,https://apple.stackexchange.com/questions/18349,2023/3/29,stackexchange,0
5458,en,https://apple.stackexchange.com/questions/18351,2023/3/29,stackexchange,6
5459,en,https://apple.stackexchange.com/questions/18352,2023/3/29,stackexchange,2
5460,en,https://apple.stackexchange.com/questions/18353,2023/3/29,stackexchange,22
5461,en,https://apple.stackexchange.com/questions/18354,2023/3/29,stackexchange,4
5462,en,https://apple.stackexchange.com/questions/18356,2023/3/29,stackexchange,1
5463,en,https://apple.stackexchange.com/questions/18358,2023/3/29,stackexchange,29
5464,en,https://apple.stackexchange.com/questions/18359,2023/3/29,stackexchange,0
5465,en,https://apple.stackexchange.com/questions/18361,2023/3/29,stackexchange,3
5466,en,https://apple.stackexchange.com/questions/18362,2023/3/29,stackexchange,3
5467,en,https://apple.stackexchange.com/questions/18363,2023/3/29,stackexchange,3
5468,en,https://apple.stackexchange.com/questions/18365,2023/3/29,stackexchange,39
5469,en,https://apple.stackexchange.com/questions/18369,2023/3/29,stackexchange,0
5470,en,https://apple.stackexchange.com/questions/18370,2023/3/29,stackexchange,4
5471,en,https://apple.stackexchange.com/questions/18373,2023/3/29,stackexchange,3
5472,en,https://apple.stackexchange.com/questions/18376,2023/3/29,stackexchange,5
5473,en,https://apple.stackexchange.com/questions/18378,2023/3/29,stackexchange,5
5474,en,https://apple.stackexchange.com/questions/18383,2023/3/29,stackexchange,10
5475,en,https://apple.stackexchange.com/questions/18385,2023/3/29,stackexchange,2
5476,en,https://apple.stackexchange.com/questions/18389,2023/3/29,stackexchange,0
5477,en,https://apple.stackexchange.com/questions/18393,2023/3/29,stackexchange,2
5478,en,https://apple.stackexchange.com/questions/18395,2023/3/29,stackexchange,2
5479,en,https://apple.stackexchange.com/questions/18396,2023/3/29,stackexchange,2
5480,en,https://apple.stackexchange.com/questions/18398,2023/3/29,stackexchange,5
5481,en,https://apple.stackexchange.com/questions/18400,2023/3/29,stackexchange,1
5482,en,https://apple.stackexchange.com/questions/18406,2023/3/29,stackexchange,1
5483,en,https://apple.stackexchange.com/questions/18408,2023/3/29,stackexchange,8
5484,en,https://apple.stackexchange.com/questions/18409,2023/3/29,stackexchange,7
5485,en,https://apple.stackexchange.com/questions/18410,2023/3/29,stackexchange,1
5486,en,https://apple.stackexchange.com/questions/18412,2023/3/29,stackexchange,1
5487,en,https://apple.stackexchange.com/questions/18415,2023/3/29,stackexchange,0
5488,en,https://apple.stackexchange.com/questions/18420,2023/3/29,stackexchange,1
5489,en,https://apple.stackexchange.com/questions/18422,2023/3/29,stackexchange,1
5490,en,https://apple.stackexchange.com/questions/18427,2023/3/29,stackexchange,0
5491,en,https://apple.stackexchange.com/questions/18433,2023/3/29,stackexchange,6
5492,en,https://apple.stackexchange.com/questions/18434,2023/3/29,stackexchange,3
5493,en,https://apple.stackexchange.com/questions/18441,2023/3/29,stackexchange,3
5494,en,https://apple.stackexchange.com/questions/18442,2023/3/29,stackexchange,1
5495,en,https://apple.stackexchange.com/questions/18445,2023/3/29,stackexchange,19
5496,en,https://apple.stackexchange.com/questions/18447,2023/3/29,stackexchange,0
5497,en,https://apple.stackexchange.com/questions/18451,2023/3/29,stackexchange,8
5498,en,https://apple.stackexchange.com/questions/18453,2023/3/29,stackexchange,0
5499,en,https://apple.stackexchange.com/questions/18456,2023/3/29,stackexchange,2
5500,en,https://apple.stackexchange.com/questions/18458,2023/3/29,stackexchange,71
5501,en,https://apple.stackexchange.com/questions/18460,2023/3/29,stackexchange,1
5502,en,https://apple.stackexchange.com/questions/18461,2023/3/29,stackexchange,0
5503,en,https://apple.stackexchange.com/questions/18462,2023/3/29,stackexchange,17
5504,en,https://apple.stackexchange.com/questions/18466,2023/3/29,stackexchange,8
5505,en,https://apple.stackexchange.com/questions/18468,2023/3/29,stackexchange,0
5506,en,https://apple.stackexchange.com/questions/18469,2023/3/29,stackexchange,8
5507,en,https://apple.stackexchange.com/questions/18470,2023/3/29,stackexchange,87
5508,en,https://apple.stackexchange.com/questions/18478,2023/3/29,stackexchange,8
5509,en,https://apple.stackexchange.com/questions/18479,2023/3/29,stackexchange,0
5510,en,https://apple.stackexchange.com/questions/18482,2023/3/29,stackexchange,36
5511,en,https://apple.stackexchange.com/questions/18483,2023/3/29,stackexchange,35
5512,en,https://apple.stackexchange.com/questions/18485,2023/3/29,stackexchange,3
5513,en,https://apple.stackexchange.com/questions/18487,2023/3/29,stackexchange,7
5514,en,https://apple.stackexchange.com/questions/18490,2023/3/29,stackexchange,0
5515,en,https://apple.stackexchange.com/questions/18496,2023/3/29,stackexchange,1
5516,en,https://apple.stackexchange.com/questions/18497,2023/3/29,stackexchange,5
5517,en,https://apple.stackexchange.com/questions/18503,2023/3/29,stackexchange,1
5518,en,https://apple.stackexchange.com/questions/18506,2023/3/29,stackexchange,1
5519,en,https://apple.stackexchange.com/questions/18512,2023/3/29,stackexchange,4
5520,en,https://apple.stackexchange.com/questions/18514,2023/3/29,stackexchange,0
5521,en,https://apple.stackexchange.com/questions/18517,2023/3/29,stackexchange,1
5522,en,https://apple.stackexchange.com/questions/18518,2023/3/29,stackexchange,1
5523,en,https://apple.stackexchange.com/questions/18521,2023/3/29,stackexchange,4
5524,en,https://apple.stackexchange.com/questions/18522,2023/3/29,stackexchange,32
5525,en,https://apple.stackexchange.com/questions/18523,2023/3/29,stackexchange,0
5526,en,https://apple.stackexchange.com/questions/18524,2023/3/29,stackexchange,1
5527,en,https://apple.stackexchange.com/questions/18525,2023/3/29,stackexchange,2
5528,en,https://apple.stackexchange.com/questions/18526,2023/3/29,stackexchange,0
5529,en,https://apple.stackexchange.com/questions/18527,2023/3/29,stackexchange,8
5530,en,https://apple.stackexchange.com/questions/18531,2023/3/29,stackexchange,4
5531,en,https://apple.stackexchange.com/questions/18532,2023/3/29,stackexchange,10
